"75030DO003_201718 Value of Agricultural Commodities Produced, Australia–2017-18",,,,,,,
Released at 11:30 am (Canberra time) 30 April 2019,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and ASGS regions–2017-18",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
122,Sydney - Northern Beaches,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",2225799.93,**,2003219.94,**
122,Sydney - Northern Beaches,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",2225799.93,**,2003219.94,**
122,Sydney - Northern Beaches,9015959,Livestock slaughtered and other disposals - Total,2487.64,**,2356.93,**
122,Sydney - Northern Beaches,9100916,Livestock slaughtered and other disposals - Other n.e.c.,2487.64,**,2356.93,**
123,Sydney - Outer South West,9019959,Total agriculture,66115460.6,^,61580446.9,^
123,Sydney - Outer South West,9013959,Total value of crops,24394602.92,^,21240737.07,^
123,Sydney - Outer South West,3307859,Hay - Total,38960.39,*,38960.39,*
123,Sydney - Outer South West,1005158,Hay - Lucerne cut for hay,15458.92,**,15458.92,**
123,Sydney - Outer South West,3308558,Hay - Other pasture cut for hay,12803.51,**,12803.51,**
123,Sydney - Outer South West,3308158,Hay - Other crops cut for hay,10697.96,**,10697.96,**
123,Sydney - Outer South West,1919559,"Nurseries, cut flowers or cultivated turf - Total",10184873.4,*,9458495.45,*
123,Sydney - Outer South West,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",6265860.98,*,5639274.88,*
123,Sydney - Outer South West,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",1756582.96,,1580924.66,
123,Sydney - Outer South West,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",4509278.02,**,4058350.22,**
123,Sydney - Outer South West,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",982426.69,**,884184.02,**
123,Sydney - Outer South West,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",680002.56,**,612002.3,**
123,Sydney - Outer South West,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",302424.13,**,272181.72,**
123,Sydney - Outer South West,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",2936585.74,**,2935036.55,**
123,Sydney - Outer South West,4309359,Fruit and nuts (excluding grapes) - Total,2127544.85,*,1987990.78,*
123,Sydney - Outer South West,4201458,Fruit and nuts - Citrus fruit - Mandarins,791.89,**,653.41,**
123,Sydney - Outer South West,4200758,Fruit and nuts - Citrus fruit - Oranges,1330.81,**,1112.75,**
123,Sydney - Outer South West,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4728.24,**,4074.15,**
123,Sydney - Outer South West,4202258,Fruit and nuts - Pome fruit - Apples,52479.81,**,44341.34,**
123,Sydney - Outer South West,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),2653.39,**,2230.94,**
123,Sydney - Outer South West,4203958,Fruit and nuts - Stone fruit - Apricots,14084.23,**,12565.7,**
123,Sydney - Outer South West,4205558,Fruit and nuts - Stone fruit - Nectarines,216456.07,**,187285.99,**
123,Sydney - Outer South West,4206258,Fruit and nuts - Stone fruit - Peaches,376100.77,**,319887.76,**
123,Sydney - Outer South West,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,39986.7,**,34936.93,**
123,Sydney - Outer South West,4205758,Fruit and nuts - Orchard fruit - Olives,7784.68,**,7591.19,**
123,Sydney - Outer South West,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1411148.25,**,1373310.61,**
123,Sydney - Outer South West,3630059,Vegetables for human consumption - Total,12043224.29,*,9755290.45,*
123,Sydney - Outer South West,3601358,Vegetables for human consumption - Beans (including french and runner),9529.23,,8248.71,
123,Sydney - Outer South West,3601958,Vegetables for human consumption - Cabbages,4534811.43,**,3087467.32,**
123,Sydney - Outer South West,3610658,Vegetables for human consumption - Lettuces - Total,1530487.15,**,1438461.72,**
123,Sydney - Outer South West,3606758,Vegetables for human consumption - Green peas - Fresh market,70495.73,,60733.65,
123,Sydney - Outer South West,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,2859331.76,,2600804.97,
123,Sydney - Outer South West,3607158,Vegetables for human consumption - Pumpkins,53009.89,*,35441.23,*
123,Sydney - Outer South West,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),1424294.25,**,1197057.72,**
123,Sydney - Outer South West,3630016,Vegetables for human consumption - All other vegetables n.e.c.,1561264.86,**,1327075.13,**
123,Sydney - Outer South West,9017959,Livestock products - Total,12471921.14,^,11795135.97,^
123,Sydney - Outer South West,9200159,Livestock Products - Wool,17830.53,*,17116.07,*
123,Sydney - Outer South West,9200258,Livestock products - Milk,7745930.87,^,7745930.87,^
123,Sydney - Outer South West,9200348,Livestock products - Eggs,4708159.73,^,4032089.02,^
123,Sydney - Outer South West,9015959,Livestock slaughtered and other disposals - Total,29248936.54,^,28544573.87,^
123,Sydney - Outer South West,9100258,Livestock slaughtered and other disposals - Sheep and lambs,6254.16,**,5755.62,**
123,Sydney - Outer South West,9100158,Livestock slaughtered and other disposals - Cattle and calves,3971485.97,*,3683484.65,*
123,Sydney - Outer South West,9100658,Livestock slaughtered and other disposals - Poultry,25270733.83,^,24854895.32,^
123,Sydney - Outer South West,9100916,Livestock slaughtered and other disposals - Other n.e.c.,462.58,*,438.27,*
124,Sydney - Outer West and Blue Mountains,9019959,Total agriculture,153974274.9,^,141195320.6,^
124,Sydney - Outer West and Blue Mountains,9013959,Total value of crops,90164113.85,*,82740671.6,*
124,Sydney - Outer West and Blue Mountains,3307859,Hay - Total,18377.68,**,18377.68,**
124,Sydney - Outer West and Blue Mountains,3308058,Hay - Cereal cut for hay,18377.68,**,18377.68,**
124,Sydney - Outer West and Blue Mountains,1919559,"Nurseries, cut flowers or cultivated turf - Total",59144434.86,*,56661089.09,*
124,Sydney - Outer West and Blue Mountains,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",24175354.48,**,21757819.03,**
124,Sydney - Outer West and Blue Mountains,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",17486691.53,**,15738022.38,**
124,Sydney - Outer West and Blue Mountains,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",6688662.94,**,6019796.65,**
124,Sydney - Outer West and Blue Mountains,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",476137.31,*,428523.58,*
124,Sydney - Outer West and Blue Mountains,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",272001.02,**,244800.92,**
124,Sydney - Outer West and Blue Mountains,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",204136.29,**,183722.66,**
124,Sydney - Outer West and Blue Mountains,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",34492943.08,*,34474746.48,*
124,Sydney - Outer West and Blue Mountains,4309359,Fruit and nuts (excluding grapes) - Total,682337.52,*,574862.44,*
124,Sydney - Outer West and Blue Mountains,4200758,Fruit and nuts - Citrus fruit - Oranges,651198.79,*,544497.67,*
124,Sydney - Outer West and Blue Mountains,4205758,Fruit and nuts - Orchard fruit - Olives,31138.73,**,30364.77,**
124,Sydney - Outer West and Blue Mountains,3630059,Vegetables for human consumption - Total,30318963.79,^,25486342.39,^
124,Sydney - Outer West and Blue Mountains,3601758,Vegetables for human consumption - Broccoli,113929.24,**,94364.01,**
124,Sydney - Outer West and Blue Mountains,3601958,Vegetables for human consumption - Cabbages,2355567.27,*,1603757.31,*
124,Sydney - Outer West and Blue Mountains,3613658,Vegetables for human consumption - Capsicum (excluding chillies),96839.11,**,81096.78,**
124,Sydney - Outer West and Blue Mountains,3602758,Vegetables for human consumption - Cauliflowers,164577.5,**,119604.88,**
124,Sydney - Outer West and Blue Mountains,3610658,Vegetables for human consumption - Lettuces - Total,2352479.94,**,2211029.56,**
124,Sydney - Outer West and Blue Mountains,3614058,Vegetables for human consumption - Melons,205826.29,**,191077.44,**
124,Sydney - Outer West and Blue Mountains,3605858,Vegetables for human consumption - Mushrooms,19295004.25,,16423473.01,
124,Sydney - Outer West and Blue Mountains,3607158,Vegetables for human consumption - Pumpkins,610546.55,**,408197.83,**
124,Sydney - Outer West and Blue Mountains,3611758,Vegetables for human consumption - Sweet corn,46290.9,**,37524.23,**
124,Sydney - Outer West and Blue Mountains,3630016,Vegetables for human consumption - All other vegetables n.e.c.,5077902.75,*,4316217.34,*
124,Sydney - Outer West and Blue Mountains,9017959,Livestock products - Total,33729611.5,,28888489.54,
124,Sydney - Outer West and Blue Mountains,9200159,Livestock Products - Wool,1709.06,,1640.58,
124,Sydney - Outer West and Blue Mountains,9200258,Livestock products - Milk,14782.31,**,14782.31,**
124,Sydney - Outer West and Blue Mountains,9200348,Livestock products - Eggs,33713120.13,,28872066.65,
124,Sydney - Outer West and Blue Mountains,9015959,Livestock slaughtered and other disposals - Total,30080549.51,^,29566159.43,^
124,Sydney - Outer West and Blue Mountains,9100258,Livestock slaughtered and other disposals - Sheep and lambs,1.16,,1.04,
124,Sydney - Outer West and Blue Mountains,9100158,Livestock slaughtered and other disposals - Cattle and calves,257137.52,*,238474.42,*
124,Sydney - Outer West and Blue Mountains,9100358,Livestock slaughtered and other disposals - Pigs,195854.17,**,188560.69,**
124,Sydney - Outer West and Blue Mountains,9100658,Livestock slaughtered and other disposals - Poultry,29602566.34,^,29115446.05,^
124,Sydney - Outer West and Blue Mountains,9100916,Livestock slaughtered and other disposals - Other n.e.c.,24990.32,*,23677.22,*
125,Sydney - Parramatta,9019959,Total agriculture,35826173.74,,35236638.05,
125,Sydney - Parramatta,9015959,Livestock slaughtered and other disposals - Total,35826173.74,,35236638.05,
125,Sydney - Parramatta,9100658,Livestock slaughtered and other disposals - Poultry,35826067.72,,35236537.6,
125,Sydney - Parramatta,9100916,Livestock slaughtered and other disposals - Other n.e.c.,106.02,**,100.45,**
127,Sydney - South West,9019959,Total agriculture,183322667.6,^,168688462.4,^
127,Sydney - South West,9013959,Total value of crops,77904731.33,*,67241719.15,*
127,Sydney - South West,1910758,Broadacre crops - Total,3149.7,**,2880.18,**
127,Sydney - South West,1505358,Broadacre crops - Cereal crops - Maize for grain,3149.7,**,2880.18,**
127,Sydney - South West,3307859,Hay - Total,261814.23,**,261814.23,**
127,Sydney - South West,1005158,Hay - Lucerne cut for hay,261814.23,**,261814.23,**
127,Sydney - South West,1919559,"Nurseries, cut flowers or cultivated turf - Total",14888417.1,*,13399575.39,*
127,Sydney - South West,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",14355897.29,*,12920307.56,*
127,Sydney - South West,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",5195618.48,**,4676056.63,**
127,Sydney - South West,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",9160278.82,**,8244250.93,**
127,Sydney - South West,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",532519.81,**,479267.83,**
127,Sydney - South West,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",532519.81,**,479267.83,**
127,Sydney - South West,4309359,Fruit and nuts (excluding grapes) - Total,1219370.06,*,1159105.89,*
127,Sydney - South West,4302258,Fruit and nuts - Other fruit - Strawberries,229090.58,**,195379.14,**
127,Sydney - South West,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,990279.47,**,963726.75,**
127,Sydney - South West,3630059,Vegetables for human consumption - Total,61531980.25,*,52418343.46,*
127,Sydney - South West,3601758,Vegetables for human consumption - Broccoli,20974.05,**,17372.14,**
127,Sydney - South West,3601958,Vegetables for human consumption - Cabbages,632422.25,**,430576.45,**
127,Sydney - South West,3613658,Vegetables for human consumption - Capsicum (excluding chillies),75358.93,**,63108.46,**
127,Sydney - South West,3602758,Vegetables for human consumption - Cauliflowers,np,,np,
127,Sydney - South West,3610658,Vegetables for human consumption - Lettuces - Total,np,,np,
127,Sydney - South West,3614058,Vegetables for human consumption - Melons,75058.73,**,69680.27,**
127,Sydney - South West,3605858,Vegetables for human consumption - Mushrooms,14609793.75,,12435527.37,
127,Sydney - South West,3607158,Vegetables for human consumption - Pumpkins,3739.26,**,2499.99,**
127,Sydney - South West,3611758,Vegetables for human consumption - Sweet corn,72594.88,**,58846.7,**
127,Sydney - South West,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),8122874.55,**,6826924.78,**
127,Sydney - South West,3630016,Vegetables for human consumption - All other vegetables n.e.c.,33353057.43,**,28350098.82,**
127,Sydney - South West,9017959,Livestock products - Total,24535753.12,*,22110743.34,*
127,Sydney - South West,9200159,Livestock Products - Wool,6002.46,**,5761.94,**
127,Sydney - South West,9200258,Livestock products - Milk,7643645.61,,7643645.61,
127,Sydney - South West,9200348,Livestock products - Eggs,16886105.06,*,14461335.79,*
127,Sydney - South West,9015959,Livestock slaughtered and other disposals - Total,80882183.12,^,79335999.93,^
127,Sydney - South West,9100258,Livestock slaughtered and other disposals - Sheep and lambs,1980.72,,1822.83,
127,Sydney - South West,9100158,Livestock slaughtered and other disposals - Cattle and calves,3386508.85,^,3141178.66,^
127,Sydney - South West,9100358,Livestock slaughtered and other disposals - Pigs,1199685.53,*,1155010.03,*
127,Sydney - South West,9100658,Livestock slaughtered and other disposals - Poultry,76278053.04,^,75022871.76,^
127,Sydney - South West,9100916,Livestock slaughtered and other disposals - Other n.e.c.,15954.98,**,15116.64,**
2,Victoria,9019959,Total agriculture,14907663928,,13942057230,
2,Victoria,9013959,Total value of crops,5994134771,,5453710785,
2,Victoria,1910758,Broadacre crops - Total,np,,np,
2,Victoria,1500158,Broadacre crops - Cereal crops - Wheat for grain,965830756.2,,871665399.8,
2,Victoria,1500858,Broadacre crops - Cereal crops - Oats for grain,44634283.21,^,39814440.73,^
2,Victoria,1501758,Broadacre crops - Cereal crops - Barley for grain,495913564.4,,441960564.9,
2,Victoria,1504158,Broadacre crops - Cereal crops - Sorghum for grain,np,,np,
2,Victoria,1505358,Broadacre crops - Cereal crops - Maize for grain,21781598.31,,20253141.34,
2,Victoria,1508858,Broadacre crops - Cereal crops - Triticale for grain,3268835.64,^,2909371.56,^
2,Victoria,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,567080.54,*,512323.38,*
2,Victoria,1901916,Broadacre crops - Non-cereal crops - Other pulses,252317847.2,,235290006.4,
2,Victoria,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,475751358.1,,451764045.7,
2,Victoria,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,2531054.04,^,2462757.67,^
2,Victoria,1510458,Broadacre crops - All other crops n.e.c.,21076020.89,^,18968415.04,^
2,Victoria,3307859,Hay - Total,369901107.9,,369901107.9,
2,Victoria,1005158,Hay - Lucerne cut for hay,50475737.78,^,50475737.78,^
2,Victoria,3308558,Hay - Other pasture cut for hay,150389867.1,,150389867.1,
2,Victoria,3308058,Hay - Cereal cut for hay,131142379.2,^,131142379.2,^
2,Victoria,3308158,Hay - Other crops cut for hay,37893123.84,^,37893123.84,^
2,Victoria,1919559,"Nurseries, cut flowers or cultivated turf - Total",np,,np,
2,Victoria,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",np,,np,
2,Victoria,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",110396013.3,^,99356411.97,^
2,Victoria,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",np,,np,
2,Victoria,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",151435012.9,,136291511.6,
2,Victoria,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",58352287.25,^,52517058.53,^
2,Victoria,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",93082725.63,^,83774453.06,^
2,Victoria,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",40837786.2,^,40800873.12,^
2,Victoria,4309359,Fruit and nuts (excluding grapes) - Total,1167662190,,1060924039,
2,Victoria,4201458,Fruit and nuts - Citrus fruit - Mandarins,27592651.37,^,23190261.5,^
2,Victoria,4200758,Fruit and nuts - Citrus fruit - Oranges,88589229.6,^,73377421.1,^
2,Victoria,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,19594791.61,^,17193268,^
2,Victoria,4202258,Fruit and nuts - Pome fruit - Apples,229174096.6,,197169269.4,
2,Victoria,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),72001341.89,^,63474033.94,^
2,Victoria,4203458,Fruit and nuts - Pome fruit - All other pome fruit n.e.c.,53463.46,**,47831.71,**
2,Victoria,4203958,Fruit and nuts - Stone fruit - Apricots,5462823.63,^,5175322.4,^
2,Victoria,4204358,Fruit and nuts - Stone fruit - Cherries,76141512.08,,68731318.18,
2,Victoria,4205558,Fruit and nuts - Stone fruit - Nectarines,86153952,,73974795.33,
2,Victoria,4206258,Fruit and nuts - Stone fruit - Peaches,46569799.59,,41131734.88,
2,Victoria,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,28488893.73,^,25344423.44,^
2,Victoria,4204158,Fruit and nuts - Orchard fruit - Avocados,6601878,^,6542280.09,^
2,Victoria,4205358,Fruit and nuts - Orchard fruit - Mangoes,7440.6,**,6372.46,**
2,Victoria,4205758,Fruit and nuts - Orchard fruit - Olives,35909052.27,,35043990.34,
2,Victoria,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,886308.81,*,772959.27,*
2,Victoria,4302258,Fruit and nuts - Other fruit - Strawberries,62385544.65,^,53640619.71,^
2,Victoria,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,44597073.43,^,43069751.28,^
2,Victoria,4208158,Fruit and nuts - Nuts - Almonds,322330298.5,,318822943.9,
2,Victoria,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,15122037.8,^,14215441.81,^
2,Victoria,5110058,Fruit and nuts - Grapes - Total,428128218.8,,418976166.6,
2,Victoria,5109958,Fruit and nuts - Grapes - Wine production,113752854.1,^,113752854.1,^
2,Victoria,4800558,Fruit and nuts - Grapes - All other uses,314375364.7,^,305223312.5,^
2,Victoria,3630059,Vegetables for human consumption - Total,1067862376,,905033238.2,
2,Victoria,3601358,Vegetables for human consumption - Beans (including french and runner),29189939.8,,25631421.22,
2,Victoria,3601758,Vegetables for human consumption - Broccoli,40139795.47,,33993727.44,
2,Victoria,3601858,Vegetables for human consumption - Brussels sprouts,4267794.77,^,3885313.72,^
2,Victoria,3601958,Vegetables for human consumption - Cabbages,26163575.89,^,19763271.36,^
2,Victoria,3613658,Vegetables for human consumption - Capsicum (excluding chillies),18992270.64,,16537463.51,
2,Victoria,3602458,Vegetables for human consumption - Carrots,34107794.57,,24677802.39,
2,Victoria,3602758,Vegetables for human consumption - Cauliflowers,22259584.45,^,17427426.84,^
2,Victoria,3610658,Vegetables for human consumption - Lettuces - Total,81148922.43,,66825137.42,
2,Victoria,3614058,Vegetables for human consumption - Melons,4515941.66,**,3827418.89,**
2,Victoria,3605858,Vegetables for human consumption - Mushrooms,156449975.8,,134482842.1,
2,Victoria,3611558,Vegetables for human consumption - Onions,9390621.7,^,8326849.28,^
2,Victoria,3606658,Vegetables for human consumption - Green peas - Processing,1680.21,*,1680.21,*
2,Victoria,3606758,Vegetables for human consumption - Green peas - Fresh market,6829323.01,^,5981811.84,^
2,Victoria,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,108402681.9,,100035618.9,
2,Victoria,3607158,Vegetables for human consumption - Pumpkins,2481250.62,^,1984986.76,^
2,Victoria,3611758,Vegetables for human consumption - Sweet corn,33112440.85,,21477512.62,
2,Victoria,3608458,Vegetables for human consumption - Tomatoes - Processing,19717089.06,^,19717089.06,^
2,Victoria,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),184713824.1,^,157374676,^
2,Victoria,3630016,Vegetables for human consumption - All other vegetables n.e.c.,285977869,,243081188.7,
2,Victoria,9017959,Livestock products - Total,4234676299,,4173342688,
2,Victoria,9200159,Livestock Products - Wool,1394504773,,1361653022,
2,Victoria,9200258,Livestock products - Milk,2634600693,,2634600693,
2,Victoria,9200348,Livestock products - Eggs,205570832.9,,177088973.1,
2,Victoria,9015959,Livestock slaughtered and other disposals - Total,4678852857,,4315003757,
2,Victoria,9100258,Livestock slaughtered and other disposals - Sheep and lambs,1763390151,,1599155296,
2,Victoria,9100158,Livestock slaughtered and other disposals - Cattle and calves,2048104352,,1870631718,
2,Victoria,9100358,Livestock slaughtered and other disposals - Pigs,223138625.1,,213641944.9,
2,Victoria,9100658,Livestock slaughtered and other disposals - Poultry,564230905.6,,556387232.2,
2,Victoria,9100916,Livestock slaughtered and other disposals - Other n.e.c.,79988823.95,*,75187565.36,*
201,Ballarat,9019959,Total agriculture,638089401.4,,595359419.4,
201,Ballarat,9013959,Total value of crops,241481829.6,^,222572263,^
201,Ballarat,1910758,Broadacre crops - Total,108170388,^,99891423.57,^
201,Ballarat,1500158,Broadacre crops - Cereal crops - Wheat for grain,36775241.51,^,33189775.11,^
201,Ballarat,1500858,Broadacre crops - Cereal crops - Oats for grain,6563393.45,*,5854644.03,*
201,Ballarat,1501758,Broadacre crops - Cereal crops - Barley for grain,8465012.17,^,7544059.75,^
201,Ballarat,1505358,Broadacre crops - Cereal crops - Maize for grain,2171602.99,,2019217.4,
201,Ballarat,1508858,Broadacre crops - Cereal crops - Triticale for grain,832473.42,**,740928.81,**
201,Ballarat,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,28730.05,,25955.88,
201,Ballarat,1901916,Broadacre crops - Non-cereal crops - Other pulses,5599113.06,*,5221253.12,*
201,Ballarat,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,46702035.32,^,44347325.67,^
201,Ballarat,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,256879.67,*,249948.19,*
201,Ballarat,1510458,Broadacre crops - All other crops n.e.c.,775906.39,**,698315.61,**
201,Ballarat,3307859,Hay - Total,21053414.2,*,21053414.2,*
201,Ballarat,1005158,Hay - Lucerne cut for hay,2034303.48,*,2034303.48,*
201,Ballarat,3308558,Hay - Other pasture cut for hay,8557402.6,*,8557402.6,*
201,Ballarat,3308058,Hay - Cereal cut for hay,6124187.45,*,6124187.45,*
201,Ballarat,3308158,Hay - Other crops cut for hay,4337520.67,**,4337520.67,**
201,Ballarat,1919559,"Nurseries, cut flowers or cultivated turf - Total",33677193.87,*,30618402.14,*
201,Ballarat,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",29819066.79,*,26837160.11,*
201,Ballarat,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",1901951.97,**,1711756.77,**
201,Ballarat,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",27917114.82,**,25125403.34,**
201,Ballarat,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",740671.97,**,666604.77,**
201,Ballarat,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",651682.38,**,586514.15,**
201,Ballarat,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",88989.59,*,80090.63,*
201,Ballarat,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",3117455.11,**,3114637.25,**
201,Ballarat,4309359,Fruit and nuts (excluding grapes) - Total,708505.8,*,627454.95,*
201,Ballarat,4205758,Fruit and nuts - Orchard fruit - Olives,242.47,*,236.63,*
201,Ballarat,4302258,Fruit and nuts - Other fruit - Strawberries,536107.8,**,460958.62,**
201,Ballarat,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,172155.53,*,166259.7,*
201,Ballarat,5110058,Fruit and nuts - Grapes - Total,665720.33,**,665611.11,**
201,Ballarat,5109958,Fruit and nuts - Grapes - Wine production,661968.59,**,661968.59,**
201,Ballarat,4800558,Fruit and nuts - Grapes - All other uses,3751.74,*,3642.52,*
201,Ballarat,3630059,Vegetables for human consumption - Total,77206607.36,^,69715957.06,^
201,Ballarat,3602458,Vegetables for human consumption - Carrots,1340463.05,**,969856.97,**
201,Ballarat,3605858,Vegetables for human consumption - Mushrooms,17545856.88,,15082243.95,
201,Ballarat,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,56191895.26,^,51854722.8,^
201,Ballarat,3630016,Vegetables for human consumption - All other vegetables n.e.c.,2128392.17,**,1809133.34,**
201,Ballarat,9017959,Livestock products - Total,120881882.7,^,117936422.7,^
201,Ballarat,9200159,Livestock Products - Wool,108121489.5,^,105574362.9,^
201,Ballarat,9200258,Livestock products - Milk,9885379.99,**,9885379.99,**
201,Ballarat,9200348,Livestock products - Eggs,2875013.23,**,2476679.85,**
201,Ballarat,9015959,Livestock slaughtered and other disposals - Total,275725689.1,^,254850733.6,^
201,Ballarat,9100258,Livestock slaughtered and other disposals - Sheep and lambs,136421837.1,^,123716066.2,^
201,Ballarat,9100158,Livestock slaughtered and other disposals - Cattle and calves,58608885.26,*,53517938.38,*
201,Ballarat,9100358,Livestock slaughtered and other disposals - Pigs,21153401.77,,20253122.44,
201,Ballarat,9100658,Livestock slaughtered and other disposals - Poultry,30266548.92,,29845797.55,
201,Ballarat,9100916,Livestock slaughtered and other disposals - Other n.e.c.,29275016.06,**,27517809.05,**
202,Bendigo,9019959,Total agriculture,690985331.2,,648789857.8,
202,Bendigo,9013959,Total value of crops,221962746.7,^,205954908.1,^
202,Bendigo,1910758,Broadacre crops - Total,156007707.8,^,142661398.8,^
202,Bendigo,1500158,Broadacre crops - Cereal crops - Wheat for grain,53219940.94,^,48031169.85,^
202,Bendigo,1500858,Broadacre crops - Cereal crops - Oats for grain,4333768.34,^,3865785.45,^
202,Bendigo,1501758,Broadacre crops - Cereal crops - Barley for grain,39466525.98,^,35172758.65,^
202,Bendigo,1505358,Broadacre crops - Cereal crops - Maize for grain,2186680.64,,2033237.02,
202,Bendigo,1901916,Broadacre crops - Non-cereal crops - Other pulses,3353829.76,^,3127494.29,^
202,Bendigo,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,46968167.26,^,44600039.29,^
202,Bendigo,1510458,Broadacre crops - All other crops n.e.c.,6478794.86,**,5830914.22,**
202,Bendigo,3307859,Hay - Total,30094023.27,^,30094023.27,^
202,Bendigo,1005158,Hay - Lucerne cut for hay,4135670.62,*,4135670.62,*
202,Bendigo,3308558,Hay - Other pasture cut for hay,3766332.97,*,3766332.97,*
202,Bendigo,3308058,Hay - Cereal cut for hay,20934148.2,*,20934148.2,*
202,Bendigo,3308158,Hay - Other crops cut for hay,1257871.47,**,1257871.47,**
202,Bendigo,1919559,"Nurseries, cut flowers or cultivated turf - Total",1650675.96,^,1502069.96,^
202,Bendigo,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1484558.47,^,1336102.62,^
202,Bendigo,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",947738.97,*,852965.07,*
202,Bendigo,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",536819.49,*,483137.54,*
202,Bendigo,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",166117.5,*,165967.34,*
202,Bendigo,4309359,Fruit and nuts (excluding grapes) - Total,28840809.02,,26426678.63,
202,Bendigo,4202258,Fruit and nuts - Pome fruit - Apples,14603133.67,^,12563763.7,^
202,Bendigo,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),137953.21,^,121615.05,^
202,Bendigo,4203958,Fruit and nuts - Stone fruit - Apricots,2680.85,*,2539.76,*
202,Bendigo,4204358,Fruit and nuts - Stone fruit - Cherries,56213.52,*,50742.74,*
202,Bendigo,4205558,Fruit and nuts - Stone fruit - Nectarines,8032.94,*,6897.36,*
