"75030DO004_201617 Value of Agricultural Commodities Produced, Australia–2016-17",,,,,,,
Released at 11:30 am (Canberra time) 21 May 2018,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and NRM regions–2016-17",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
2,Victoria,1005158,Hay - Lucerne cut for hay,62517690.13,^,62517690.13,^
2,Victoria,3308558,Hay - Other pasture cut for hay,286305657.7,,286305657.7,
2,Victoria,3308058,Hay - Cereal cut for hay,269593326.1,,269593326.1,
2,Victoria,3308158,Hay - Other crops cut for hay,40611109.27,^,40611109.27,^
2,Victoria,1919559,"Nurseries, cut flowers or cultivated turf - Total",579984918.1,,525297572.4,
2,Victoria,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",389566590.6,,350609931.6,
2,Victoria,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",93495986.1,^,84146387.49,^
2,Victoria,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",296070604.5,,266463544.1,
2,Victoria,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",157004388.6,,141303949.7,
2,Victoria,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",62801766.77,^,56521590.09,^
2,Victoria,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",94202621.79,,84782359.61,
2,Victoria,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",33413938.92,^,33383691.16,^
2,Victoria,4309359,Fruit and nuts (excluding grapes) - Total,1086278943,,992792965.9,
2,Victoria,4201458,Fruit and nuts - Citrus fruit - Mandarins,12988849.32,,11189797.98,
2,Victoria,4200758,Fruit and nuts - Citrus fruit - Oranges,42527552.84,,34263520.82,
2,Victoria,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,10655948.94,^,9130055.51,^
2,Victoria,4202258,Fruit and nuts - Pome fruit - Apples,202265858.2,,173924671.9,
2,Victoria,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),95537295.55,,84876989.39,
2,Victoria,4203458,Fruit and nuts - Pome fruit - All other pome fruit n.e.c.,86978.49,**,72667.96,**
2,Victoria,4203958,Fruit and nuts - Stone fruit - Apricots,3252070.17,^,3154331.22,^
2,Victoria,4204358,Fruit and nuts - Stone fruit - Cherries,49087442.9,,44107867.32,
2,Victoria,4205558,Fruit and nuts - Stone fruit - Nectarines,83844535.08,,71112043.19,
2,Victoria,4206258,Fruit and nuts - Stone fruit - Peaches,45740957.24,,40285792.96,
2,Victoria,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,18769159,^,16269321.68,^
2,Victoria,4204158,Fruit and nuts - Orchard fruit - Avocados,7267702.04,^,6329013.25,^
2,Victoria,4205358,Fruit and nuts - Orchard fruit - Mangoes,4229.07,*,3547.44,*
2,Victoria,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,912813.53,**,880327.55,**
2,Victoria,4302258,Fruit and nuts - Other fruit - Strawberries,85587147.29,^,73683619.29,^
2,Victoria,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,42498896.71,^,41200504.4,^
2,Victoria,4208158,Fruit and nuts - Nuts - Almonds,374287430.9,,371901590.9,
2,Victoria,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,10964076.16,**,10407303.14,**
2,Victoria,5110058,Fruit and nuts - Grapes - Total,498778556.5,^,486202885.4,^
2,Victoria,5109958,Fruit and nuts - Grapes - Wine production,132727404.7,*,132727404.7,*
2,Victoria,4800558,Fruit and nuts - Grapes - All other uses,366051151.8,^,353475480.6,^
2,Victoria,3630059,Vegetables for human consumption - Total,943915583.7,,799157663.5,
2,Victoria,3601358,Vegetables for human consumption - Beans (including french and runner),32765308.18,,28820088,
2,Victoria,3601758,Vegetables for human consumption - Broccoli,76296811.43,^,64690398.6,^
2,Victoria,3601858,Vegetables for human consumption - Brussels sprouts,3867805.08,,3530481.07,
2,Victoria,3601958,Vegetables for human consumption - Cabbages,20728008.82,^,16375106.57,^
2,Victoria,3613658,Vegetables for human consumption - Capsicum (excluding chillies),25895340.03,,22507622.35,
2,Victoria,3602458,Vegetables for human consumption - Carrots,52868274.94,,38880330.94,
2,Victoria,3602758,Vegetables for human consumption - Cauliflowers,31811164.34,*,24474733.78,*
2,Victoria,3610658,Vegetables for human consumption - Lettuces - Total,94440199.64,,78075577.51,
2,Victoria,3614058,Vegetables for human consumption - Melons,4081621.11,*,3482178.21,*
2,Victoria,3605858,Vegetables for human consumption - Mushrooms,130324934.8,,112114750,
2,Victoria,3611558,Vegetables for human consumption - Onions,6296580.73,*,5677076.39,*
2,Victoria,3606758,Vegetables for human consumption - Peas - Green - Fresh market,9738467.5,*,8530732.48,*
2,Victoria,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,116973431.4,^,107865919.5,^
2,Victoria,3607158,Vegetables for human consumption - Pumpkins,2202882.75,,2058054.86,
2,Victoria,3611758,Vegetables for human consumption - Sweet corn,22146349.56,,14342906.53,
2,Victoria,3608458,Vegetables for human consumption - Tomatoes - Processing,19419591.8,,19419591.8,
2,Victoria,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),120861463.5,^,101094390.4,^
2,Victoria,3630016,Vegetables for human consumption - All other vegetables n.e.c.,173197348,,147217724.5,
2,Victoria,9017959,Livestock products - Total,3228071019,,3176431826,
2,Victoria,9200159,Livestock Products - Wool,857721879.6,,828906916.7,
2,Victoria,9200258,Livestock products - Milk,2196192686,,2196192686,
2,Victoria,9200348,Livestock products - Eggs,174156453.8,,151332223.7,
2,Victoria,9015959,Livestock slaughtered and other disposals - Total,4412413630,,4095077008,
2,Victoria,9100258,Livestock slaughtered and other disposals - Sheep and lambs,1532486611,,1393886005,
2,Victoria,9100158,Livestock slaughtered and other disposals - Cattle and calves,1839373560,,1684797586,
2,Victoria,9100358,Livestock slaughtered and other disposals - Pigs,306344296.1,,296398837.3,
2,Victoria,9100658,Livestock slaughtered and other disposals - Poultry,617854275.3,,609015580.1,
2,Victoria,9100916,Livestock slaughtered and other disposals - Other n.e.c.,116354886.9,*,110979000.1,*
201,Corangamite,9019959,Total agriculture,1316569270,,1250905711,
201,Corangamite,9013959,Total value of crops,291914664.4,,270968319.5,
201,Corangamite,1910758,Broadacre crops - Total,156558716.4,^,142416357.2,^
201,Corangamite,1500158,Broadacre crops - Cereal crops - Wheat for grain,63926376.44,^,56887832.03,^
201,Corangamite,1500858,Broadacre crops - Cereal crops - Oats for grain,11577410.15,^,10502524.38,^
201,Corangamite,1501758,Broadacre crops - Cereal crops - Barley for grain,19761099.08,^,17097719.14,^
201,Corangamite,1505358,Broadacre crops - Cereal crops - Maize for grain,1569991.54,**,1459975.61,**
201,Corangamite,1508858,Broadacre crops - Cereal crops - Triticale for grain,992576.21,**,833724.5,**
201,Corangamite,1901916,Broadacre crops - Non-cereal crops - Other pulses,12377492.18,^,11736774.03,^
201,Corangamite,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,44089220.12,^,42040577.45,^
201,Corangamite,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,607188.94,*,589124.93,*
201,Corangamite,1510458,Broadacre crops - All other crops n.e.c.,1657361.73,*,1268105.11,*
201,Corangamite,3307859,Hay - Total,63372382.33,^,63372382.33,^
201,Corangamite,1005158,Hay - Lucerne cut for hay,2159367.72,*,2159367.72,*
201,Corangamite,3308558,Hay - Other pasture cut for hay,47034416.79,^,47034416.79,^
201,Corangamite,3308058,Hay - Cereal cut for hay,11334249.73,*,11334249.73,*
201,Corangamite,3308158,Hay - Other crops cut for hay,2844348.09,*,2844348.09,*
201,Corangamite,1919559,"Nurseries, cut flowers or cultivated turf - Total",44703472.73,^,40233125.46,^
201,Corangamite,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",25485380.62,^,22936842.56,^
201,Corangamite,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",16422510.33,^,14780259.3,^
201,Corangamite,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",9062870.28,^,8156583.25,^
201,Corangamite,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",19218092.12,,17296282.9,
201,Corangamite,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",671048.73,*,603943.85,*
201,Corangamite,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",18547043.39,,16692339.05,
201,Corangamite,4309359,Fruit and nuts (excluding grapes) - Total,1049632.25,*,1015592.6,**
201,Corangamite,4203958,Fruit and nuts - Stone fruit - Apricots,1586.17,**,1538.5,**
201,Corangamite,4204358,Fruit and nuts - Stone fruit - Cherries,694.72,**,624.25,**
201,Corangamite,4205558,Fruit and nuts - Stone fruit - Nectarines,2011.87,**,1706.35,**
201,Corangamite,4206258,Fruit and nuts - Stone fruit - Peaches,1123.26,**,989.29,**
201,Corangamite,4302258,Fruit and nuts - Other fruit - Strawberries,14557.9,*,12533.17,*
201,Corangamite,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,1029658.34,**,998201.04,**
201,Corangamite,5110058,Fruit and nuts - Grapes - Total,237091.33,**,237091.33,**
201,Corangamite,5109958,Fruit and nuts - Grapes - Wine production,237091.33,**,237091.33,**
201,Corangamite,3630059,Vegetables for human consumption - Total,25993369.41,*,23693770.63,*
201,Corangamite,3601758,Vegetables for human consumption - Broccoli,154975.35,**,131400.21,**
201,Corangamite,3601858,Vegetables for human consumption - Brussels sprouts,14795.25,**,13504.91,**
201,Corangamite,3601958,Vegetables for human consumption - Cabbages,8869.83,**,7007.15,**
201,Corangamite,3602758,Vegetables for human consumption - Cauliflowers,46521.75,**,35792.7,**
201,Corangamite,3610658,Vegetables for human consumption - Lettuces - Total,1234315.44,,1020432.94,
201,Corangamite,3611558,Vegetables for human consumption - Onions,294893.55,**,265879.73,**
201,Corangamite,3606758,Vegetables for human consumption - Peas - Green - Fresh market,17925.49,**,15702.43,**
201,Corangamite,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,22516499.22,*,20763372.18,*
201,Corangamite,3611758,Vegetables for human consumption - Sweet corn,13391.42,**,8672.85,**
201,Corangamite,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),405793.47,**,339425.34,**
201,Corangamite,3630016,Vegetables for human consumption - All other vegetables n.e.c.,1285388.65,*,1092580.19,*
201,Corangamite,9017959,Livestock products - Total,493423080.3,,484097257.6,
201,Corangamite,9200159,Livestock Products - Wool,85388764.34,^,82520149.07,^
201,Corangamite,9200258,Livestock products - Milk,358763679.3,,358763679.3,
201,Corangamite,9200348,Livestock products - Eggs,49270636.63,^,42813429.22,^
201,Corangamite,9015959,Livestock slaughtered and other disposals - Total,531231525.3,,495840134,
201,Corangamite,9100258,Livestock slaughtered and other disposals - Sheep and lambs,159851077.6,^,145394113.8,^
201,Corangamite,9100158,Livestock slaughtered and other disposals - Cattle and calves,209822060.9,,192194252.7,
201,Corangamite,9100358,Livestock slaughtered and other disposals - Pigs,27613838.49,,26717356.01,
201,Corangamite,9100658,Livestock slaughtered and other disposals - Poultry,118467775.2,,116772704,
201,Corangamite,9100916,Livestock slaughtered and other disposals - Other n.e.c.,15476773.22,^,14761707.59,^
202,East Gippsland,9019959,Total agriculture,252451913.5,,224010739,
202,East Gippsland,9013959,Total value of crops,112650826,,93307851.31,
202,East Gippsland,1910758,Broadacre crops - Total,3910740.21,^,3554522.46,^
202,East Gippsland,1500158,Broadacre crops - Cereal crops - Wheat for grain,917920.9,*,816854.22,*
202,East Gippsland,1500858,Broadacre crops - Cereal crops - Oats for grain,6785.53,**,6155.54,**
202,East Gippsland,1501758,Broadacre crops - Cereal crops - Barley for grain,548496.79,,474570.97,
202,East Gippsland,1504158,Broadacre crops - Cereal crops - Sorghum for grain,21627.57,,19495.32,
202,East Gippsland,1505358,Broadacre crops - Cereal crops - Maize for grain,1193484.45,*,1109851.95,*
202,East Gippsland,1508858,Broadacre crops - Cereal crops - Triticale for grain,152833.77,**,128374.28,**
202,East Gippsland,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,61883.6,^,55474.67,^
202,East Gippsland,1901916,Broadacre crops - Non-cereal crops - Other pulses,446531.22,**,423416.63,**
202,East Gippsland,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,448595.71,**,427751.34,**
202,East Gippsland,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,31388,,30454.2,
202,East Gippsland,1510458,Broadacre crops - All other crops n.e.c.,81192.67,,62123.34,
202,East Gippsland,3307859,Hay - Total,5800265.33,^,5800265.33,^
202,East Gippsland,1005158,Hay - Lucerne cut for hay,2148667.45,*,2148667.45,*
202,East Gippsland,3308558,Hay - Other pasture cut for hay,3123737.85,^,3123737.85,^
202,East Gippsland,3308058,Hay - Cereal cut for hay,115894.74,^,115894.74,^
202,East Gippsland,3308158,Hay - Other crops cut for hay,411965.29,*,411965.29,*
202,East Gippsland,1919559,"Nurseries, cut flowers or cultivated turf - Total",6803830.95,,6535351.52,
202,East Gippsland,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1602864.73,*,1442578.26,*
202,East Gippsland,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",877822,*,790039.8,*
202,East Gippsland,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",725042.74,*,652538.46,*
202,East Gippsland,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",1044301.61,*,939871.45,*
202,East Gippsland,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",33813.91,*,30432.52,*
202,East Gippsland,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1010487.69,*,909438.92,*
202,East Gippsland,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",4156664.61,,4152901.81,
202,East Gippsland,4309359,Fruit and nuts (excluding grapes) - Total,2835638.91,**,2434177,**
202,East Gippsland,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,2276898.54,**,1950854.89,**
202,East Gippsland,4202258,Fruit and nuts - Pome fruit - Apples,487722.26,*,419383.36,*
202,East Gippsland,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),228.56,**,203.06,**
202,East Gippsland,4203958,Fruit and nuts - Stone fruit - Apricots,391.88,**,380.11,**
202,East Gippsland,4204358,Fruit and nuts - Stone fruit - Cherries,11877.12,**,10672.27,**
202,East Gippsland,4205558,Fruit and nuts - Stone fruit - Nectarines,12931.32,**,10967.6,**
202,East Gippsland,4206258,Fruit and nuts - Stone fruit - Peaches,6615.43,**,5826.46,**
202,East Gippsland,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,18451.56,**,15994.03,**
202,East Gippsland,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,20522.21,*,19895.23,*
202,East Gippsland,3630059,Vegetables for human consumption - Total,93300350.59,,74983535.01,
202,East Gippsland,3601358,Vegetables for human consumption - Beans (including french and runner),20035641.14,,17623180.52,
202,East Gippsland,3601758,Vegetables for human consumption - Broccoli,10101619.33,,8564942.21,
202,East Gippsland,3601958,Vegetables for human consumption - Cabbages,6028761.06,,4762715.3,
202,East Gippsland,3602458,Vegetables for human consumption - Carrots,3161834.02,,2325272.64,
202,East Gippsland,3602758,Vegetables for human consumption - Cauliflowers,3271544.22,,2517046.31,
202,East Gippsland,3610658,Vegetables for human consumption - Lettuces - Total,14558713.98,,12035976.27,
202,East Gippsland,3611558,Vegetables for human consumption - Onions,784086.03,,706941.83,
202,East Gippsland,3606758,Vegetables for human consumption - Peas - Green - Fresh market,1344879.35,^,1178091.52,^
202,East Gippsland,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,13141.8,**,12118.59,**
202,East Gippsland,3607158,Vegetables for human consumption - Pumpkins,637507.75,,595594.98,
202,East Gippsland,3611758,Vegetables for human consumption - Sweet corn,18267487.68,,11830792.59,
202,East Gippsland,3630016,Vegetables for human consumption - All other vegetables n.e.c.,15095134.23,,12830862.24,
202,East Gippsland,9017959,Livestock products - Total,38586351.59,,38118425.37,
202,East Gippsland,9200159,Livestock Products - Wool,13928546.72,^,13460620.5,^
202,East Gippsland,9200258,Livestock products - Milk,24657804.88,,24657804.88,
202,East Gippsland,9015959,Livestock slaughtered and other disposals - Total,101214735.9,,92584462.34,
202,East Gippsland,9100258,Livestock slaughtered and other disposals - Sheep and lambs,24382370.47,^,22177172.93,^
202,East Gippsland,9100158,Livestock slaughtered and other disposals - Cattle and calves,75789599.18,,69410132.63,
202,East Gippsland,9100358,Livestock slaughtered and other disposals - Pigs,124087.68,*,120059.17,*
202,East Gippsland,9100658,Livestock slaughtered and other disposals - Poultry,26971.24,*,26589.4,*
202,East Gippsland,9100916,Livestock slaughtered and other disposals - Other n.e.c.,891707.32,^,850508.21,^
203,Glenelg Hopkins,9019959,Total agriculture,2183791468,,2061169596,
203,Glenelg Hopkins,9013959,Total value of crops,338554212.6,^,316557838.5,^
203,Glenelg Hopkins,1910758,Broadacre crops - Total,235715848.4,^,214921687,^
203,Glenelg Hopkins,1500158,Broadacre crops - Cereal crops - Wheat for grain,106030899.7,^,94356482.4,^
203,Glenelg Hopkins,1500858,Broadacre crops - Cereal crops - Oats for grain,21561294.26,^,19559471.04,^
203,Glenelg Hopkins,1501758,Broadacre crops - Cereal crops - Barley for grain,22272897.15,^,19270979.73,^
203,Glenelg Hopkins,1505358,Broadacre crops - Cereal crops - Maize for grain,1432465.19,**,1332086.31,**
203,Glenelg Hopkins,1508858,Broadacre crops - Cereal crops - Triticale for grain,35034.09,**,29427.24,**
203,Glenelg Hopkins,1901916,Broadacre crops - Non-cereal crops - Other pulses,10471236.19,^,9929194.96,^
203,Glenelg Hopkins,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,73733718.32,^,70307619.14,^
203,Glenelg Hopkins,1510458,Broadacre crops - All other crops n.e.c.,178303.44,**,136426.16,**
203,Glenelg Hopkins,3307859,Hay - Total,90113880.43,,90113880.43,
203,Glenelg Hopkins,1005158,Hay - Lucerne cut for hay,4336354.86,*,4336354.86,*
203,Glenelg Hopkins,3308558,Hay - Other pasture cut for hay,66140336.44,^,66140336.44,^
203,Glenelg Hopkins,3308058,Hay - Cereal cut for hay,16355837.41,^,16355837.41,^
203,Glenelg Hopkins,3308158,Hay - Other crops cut for hay,3281351.72,*,3281351.72,*
203,Glenelg Hopkins,1919559,"Nurseries, cut flowers or cultivated turf - Total",7337157.36,**,6603441.62,**
203,Glenelg Hopkins,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",7186557.25,**,6467901.52,**
203,Glenelg Hopkins,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",2378691.01,**,2140821.91,**
203,Glenelg Hopkins,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",4807866.23,**,4327079.61,**
203,Glenelg Hopkins,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",150600.11,**,135540.1,**
203,Glenelg Hopkins,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",150600.11,**,135540.1,**
203,Glenelg Hopkins,4309359,Fruit and nuts (excluding grapes) - Total,750888.47,^,646245.81,^
203,Glenelg Hopkins,4202258,Fruit and nuts - Pome fruit - Apples,200923.44,*,172770.35,*
203,Glenelg Hopkins,4302258,Fruit and nuts - Other fruit - Strawberries,549965.03,*,473475.46,*
203,Glenelg Hopkins,5110058,Fruit and nuts - Grapes - Total,644511.83,^,644511.83,^
203,Glenelg Hopkins,5109958,Fruit and nuts - Grapes - Wine production,644511.83,^,644511.83,^
203,Glenelg Hopkins,3630059,Vegetables for human consumption - Total,3991926.17,**,3628071.81,**
203,Glenelg Hopkins,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,3256633.67,**,3003073.28,**
203,Glenelg Hopkins,3630016,Vegetables for human consumption - All other vegetables n.e.c.,735292.5,,624998.53,
203,Glenelg Hopkins,9017959,Livestock products - Total,792431405.2,,781984683.6,
203,Glenelg Hopkins,9200159,Livestock Products - Wool,310962804.2,,300516082.6,
203,Glenelg Hopkins,9200258,Livestock products - Milk,481468601.1,,481468601.1,
203,Glenelg Hopkins,9015959,Livestock slaughtered and other disposals - Total,1052805851,,962627073.9,
203,Glenelg Hopkins,9100258,Livestock slaughtered and other disposals - Sheep and lambs,591288148.6,,537812204.9,
203,Glenelg Hopkins,9100158,Livestock slaughtered and other disposals - Cattle and calves,425487412.9,,389721790.2,
203,Glenelg Hopkins,9100358,Livestock slaughtered and other disposals - Pigs,12497797.34,,12092056.71,
203,Glenelg Hopkins,9100658,Livestock slaughtered and other disposals - Poultry,17450421.81,,17199959.01,
203,Glenelg Hopkins,9100916,Livestock slaughtered and other disposals - Other n.e.c.,6082069.95,**,5801063.11,**
204,Goulburn Broken,9019959,Total agriculture,1809711235,,1688408860,
204,Goulburn Broken,9013959,Total value of crops,809494939.5,,730665682.3,
204,Goulburn Broken,1910758,Broadacre crops - Total,120440764.4,^,110149082.5,^
204,Goulburn Broken,1500158,Broadacre crops - Cereal crops - Wheat for grain,55215206.47,^,49135795.99,^
204,Goulburn Broken,1500858,Broadacre crops - Cereal crops - Oats for grain,3836267.66,*,3480095.64,*
204,Goulburn Broken,1501758,Broadacre crops - Cereal crops - Barley for grain,7204562.43,^,6233539.16,^
204,Goulburn Broken,1505358,Broadacre crops - Cereal crops - Maize for grain,11950046.1,**,11112655.94,**
204,Goulburn Broken,1508858,Broadacre crops - Cereal crops - Triticale for grain,267380.3,**,224588.81,**
204,Goulburn Broken,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,304568.88,**,273026.43,**
204,Goulburn Broken,1901916,Broadacre crops - Non-cereal crops - Other pulses,1243466.24,*,1179098.48,*
204,Goulburn Broken,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,40255417,^,38384915.22,^
204,Goulburn Broken,1510458,Broadacre crops - All other crops n.e.c.,163849.34,**,125366.83,**
204,Goulburn Broken,3307859,Hay - Total,120911124.3,^,120911124.3,^
204,Goulburn Broken,1005158,Hay - Lucerne cut for hay,23621236.53,^,23621236.53,^
204,Goulburn Broken,3308558,Hay - Other pasture cut for hay,37681373.63,^,37681373.63,^
204,Goulburn Broken,3308058,Hay - Cereal cut for hay,56820729.18,^,56820729.18,^
204,Goulburn Broken,3308158,Hay - Other crops cut for hay,2787784.9,*,2787784.9,*
204,Goulburn Broken,1919559,"Nurseries, cut flowers or cultivated turf - Total",51781058.35,*,47278474.53,*
204,Goulburn Broken,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",36711260.3,*,33040134.27,*
204,Goulburn Broken,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",11667179.8,**,10500461.82,**
204,Goulburn Broken,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",25044080.5,*,22539672.45,*
204,Goulburn Broken,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",8252868.1,*,7427581.29,*
204,Goulburn Broken,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",2856339.15,,2570705.24,
204,Goulburn Broken,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",5396528.94,**,4856876.05,**
204,Goulburn Broken,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",6816929.96,,6810758.97,
204,Goulburn Broken,4309359,Fruit and nuts (excluding grapes) - Total,366756669.6,,321896027.6,
204,Goulburn Broken,4200758,Fruit and nuts - Citrus fruit - Oranges,2819678.54,**,2271753.44,**
204,Goulburn Broken,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1672254.34,^,1432793.56,^
204,Goulburn Broken,4202258,Fruit and nuts - Pome fruit - Apples,143286262.2,,123209207.8,
204,Goulburn Broken,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),90707928.57,,80586496.05,
204,Goulburn Broken,4203958,Fruit and nuts - Stone fruit - Apricots,2571708.76,^,2494417.65,^
204,Goulburn Broken,4204358,Fruit and nuts - Stone fruit - Cherries,29418018.56,,26433767.64,
204,Goulburn Broken,4205558,Fruit and nuts - Stone fruit - Nectarines,25833719.16,^,21910653.46,^
204,Goulburn Broken,4206258,Fruit and nuts - Stone fruit - Peaches,35386491.27,,31166222.72,
204,Goulburn Broken,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,15545679.57,^,13475172.85,^
204,Goulburn Broken,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,628072.37,**,605719.99,**
204,Goulburn Broken,4302258,Fruit and nuts - Other fruit - Strawberries,163.25,**,140.55,**
204,Goulburn Broken,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,18886693.01,*,18309681.87,*
204,Goulburn Broken,5110058,Fruit and nuts - Grapes - Total,15012646.18,^,15003281.58,^
204,Goulburn Broken,5109958,Fruit and nuts - Grapes - Wine production,14740062.54,^,14740062.54,^
204,Goulburn Broken,4800558,Fruit and nuts - Grapes - All other uses,272583.65,*,263219.05,*
204,Goulburn Broken,3630059,Vegetables for human consumption - Total,134592676.7,^,115427691.9,^
204,Goulburn Broken,3601758,Vegetables for human consumption - Broccoli,1798707.34,^,1525084.64,^
204,Goulburn Broken,3601958,Vegetables for human consumption - Cabbages,669762.75,,529111.91,
204,Goulburn Broken,3613658,Vegetables for human consumption - Capsicum (excluding chillies),142288.15,**,123673.52,**
204,Goulburn Broken,3602458,Vegetables for human consumption - Carrots,643356.38,**,473136.47,**
204,Goulburn Broken,3602758,Vegetables for human consumption - Cauliflowers,76132.67,*,58574.62,*
204,Goulburn Broken,3610658,Vegetables for human consumption - Lettuces - Total,89.46,**,73.96,**
204,Goulburn Broken,3614058,Vegetables for human consumption - Melons,954.68,**,814.47,**
204,Goulburn Broken,3605858,Vegetables for human consumption - Mushrooms,10689738.74,**,9196071.25,**
204,Goulburn Broken,3611558,Vegetables for human consumption - Onions,784086.03,,706941.83,
204,Goulburn Broken,3606758,Vegetables for human consumption - Peas - Green - Fresh market,70003.97,**,61322.3,**
204,Goulburn Broken,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,40546.35,,37389.42,
204,Goulburn Broken,3607158,Vegetables for human consumption - Pumpkins,920363.29,,859854.27,
204,Goulburn Broken,3611758,Vegetables for human consumption - Sweet corn,62258.56,**,40321.26,**
204,Goulburn Broken,3608458,Vegetables for human consumption - Tomatoes - Processing,13802698.68,,13802698.68,
204,Goulburn Broken,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),84515420.42,^,70692797.02,^
204,Goulburn Broken,3630016,Vegetables for human consumption - All other vegetables n.e.c.,20376269.18,^,17319826.3,^
204,Goulburn Broken,9017959,Livestock products - Total,466390266,^,460453661.1,^
204,Goulburn Broken,9200159,Livestock Products - Wool,80225756.49,^,77530591.24,^
204,Goulburn Broken,9200258,Livestock products - Milk,361431248.8,^,361431248.8,^
204,Goulburn Broken,9200348,Livestock products - Eggs,24733260.72,,21491821.09,
204,Goulburn Broken,9015959,Livestock slaughtered and other disposals - Total,533826029.4,,497289516.6,
204,Goulburn Broken,9100258,Livestock slaughtered and other disposals - Sheep and lambs,135013875.6,^,122802735.9,^
204,Goulburn Broken,9100158,Livestock slaughtered and other disposals - Cattle and calves,250061962.7,,229053811.1,
204,Goulburn Broken,9100358,Livestock slaughtered and other disposals - Pigs,37521938.29,*,36303789.63,*
204,Goulburn Broken,9100658,Livestock slaughtered and other disposals - Poultry,95307629.69,,93944129.48,
204,Goulburn Broken,9100916,Livestock slaughtered and other disposals - Other n.e.c.,15920623.1,*,15185050.49,*
